,0. Disease,1. FullDate,2. Link,3. georss
4051,Coronavirus Infection,20230330,https://www.infobae.com/noticias/2023/03/30/dolar-cotizacion-de-cierre-hoy-30-de-marzo-en-panama/,8.99360 -79.51973
4052,Coronavirus Infection,20230330,https://pakobserver.net/zakaria-for-digitalization-of-citizen-centric-policy-for-effective-governance/,40.71427 -74.00597
4053,Coronavirus Infection,20230330,https://money.usnews.com/investing/stock-market-news/slideshows/best-emerging-markets-stocks-to-buy,52.52437 13.41053
4054,Coronavirus Infection,20230330,https://www.blic.rs/vesti/drustvo/novi-korona-presek/9sg17qt,6.98922 152.57377
4055,Coronavirus Infection,20230330,https://www.diariodecuiaba.com.br/economia/se-inflacao-persistir-fed-pode-reagir-elevando-ainda-mais-os-juros-nos-eua-diz-dirigente/645947,38.89511 -77.03637
4056,Coronavirus Infection,20230330,https://www.dcourier.com/news/2023/mar/30/report-places-arizona-first-us-rate-covid-19-death/,33.41477 -111.90931
4057,Coronavirus Infection,20230330,https://generationsnouvelles.net/les-politiques-aux-etats-unis-et-au-mexique-ont-conduit-a-lincendie-dun-centre-de-detention/,19.42847 -99.12766
4058,Coronavirus Infection,20230330,https://telegraf.al/aktualitet/universiteti-mesdhetar-i-akordon-titullin-honoris-causa-drejtorit-te-pergjithshem-te-organizates-boterore-te-shendetesise/,41.32750 19.81889
4059,Coronavirus Infection,20230330,https://as.com/baloncesto/mas_baloncesto/el-casademont-zaragoza-rompe-al-araski-n/,39.46975 -0.37739
4060,Coronavirus Infection,20230330,https://www.notiulti.com/cinco-cosas-presentadas-por-childrens-mercy-kansas-city-sporting-se-dirige-al-este-para-enfrentarse-a-philadelphia-union-1-de-abril-de-2023/,39.11417 -94.62746
4061,Coronavirus Infection,20230330,https://novini247.com/tag/готвачи-най.html,48.85341 2.34880
4062,Coronavirus Infection,20230330,https://www.prnewswire.com/news-releases/nu-skin-enterprises-announces-resignation-of-cfo-reiterates-first-quarter-and-2023-outlook-301786465.html,38.97167 -95.23525
4063,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dati-statistici-globali-del-mercato-sistema-di-test-endocrino-struttura-dei-costi-analisi-della-domanda-e-dellofferta-entro-il-2029/,50.40808 -4.83373
4064,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/ricerca-di-mercato-soluzione-gomma-polimerizzata-in-stirene-butadiene-ssbr-sul-volume-delle-vendite-portata-futura-progresso-tecnologico-durante-il-periodo-di-previsione-dal-2023-al-2029/,33.43532 -112.35821
4065,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/quota-di-mercato-e-tendenze-globali-di-bio-lubrificante-2023-2029/,39.90750 116.39723
4066,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/mercato-globale-alimentatore-medico-ac-dc-dimensioni-tendenze-e-previsioni-2023-2028/,40.71612 14.94010
4067,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/mercato-globale-misuratori-di-portata-per-gas-medicali-2023-per-produttori-regioni-tipo-e-applicazione-previsioni-fino-al-2028/,40.71612 14.94010
4068,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/previsioni-di-mercato-cintas-semi-conductores-2023-2027-prospettive-di-crescita-e-opportunita-di-investimento/,40.38897 -3.74569
4069,Coronavirus Infection,20230330,https://www.nouvelles-du-monde.com/torremolinos-promeut-le-tourisme-lgtbi-idealista-news/,36.75854 -4.39717
4070,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/NU-SKIN-ENTERPRISES-INC-13828/news/Nu-Skin-Enterprises-Announces-Resignation-of-CFO-Reiterates-First-Quarter-and-2023-Outlook-43386249/,38.97167 -95.23525
4071,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/PROCESSA-PHARMACEUTICALS-113013146/news/PROCESSA-PHARMACEUTICALS-INC-Management-s-Discussion-and-Analysis-of-the-Results-of-Operations-f-43386241/,40.80000 -96.66696
4072,Coronavirus Infection,20230330,https://odocumento.com.br/para-soraya-exigencia-de-vistos-afetara-o-setor-do-turismo/,45.41117 -75.69812
4073,Coronavirus Infection,20230330,https://www.investor.bg/a/540-danatsi-i-byudzhet/372161-republikantsite-podgotvyat-zakonoproekt-za-tavana-na-dalga-na-sasht-i-ogranichavane-na-razhodite,38.89511 -77.03637
4074,Coronavirus Infection,20230330,https://thehill.com/changing-america/sustainability/environment/3926430-carole-baskin-plans-to-sell-big-cat-rescue-send-animals-to-arkansas/,50.50301 13.63617
4075,Coronavirus Infection,20230330,https://www.theglobeandmail.com/canada/alberta/article-alberta-premiers-discussions-with-accused-over-covid-case-were/,53.55014 -113.46871
4076,Coronavirus Infection,20230330,https://triblive.com/local/pittsburgh-to-start-street-sweeping-with-parking-enforcement-this-weekend/,40.44062 -79.99589
4077,Coronavirus Infection,20230330,https://www.ilmetropolitano.it/2023/03/30/calcio-in-crisi-ddl-di-rapani-professionisti-e-dilettanti-puntino-sui-vivai-lazionariato-popolare-e-schierino-10-atleti-di-formazione-italiana/,41.89193 12.51133
4078,Coronavirus Infection,20230330,https://www.marketscreener.com/news/latest/Fed-officials-keep-rate-hike-door-open-say-bank-stress-may-weigh-on-outlook--43386245/,42.35843 -71.05977
4079,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/ALPHA-TEKNOVA-INC-124120296/news/ALPHA-TEKNOVA-INC-Management-s-Discussion-and-Analysis-of-Financial-Condition-and-Results-of-Oper-43386229/,51.50853 -0.12574
4080,Coronavirus Infection,20230330,https://listindiario.com/la-republica/2023/03/30/769439/realizan-acto-de-cierre-del-proyecto-apoyo-a-pequenos-productores,18.47186 -69.89232
4081,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/IDEAL-POWER-INC-65218874/news/IDEAL-POWER-INC-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-OPER-43386197/,30.26715 -97.74306
4082,Coronavirus Infection,20230330,https://www.jdsupra.com/legalnews/2023-telemedicine-digital-health-trends-8277444/,43.66702 -71.49980
4083,Coronavirus Infection,20230330,https://www.quotidianosanita.it/m/scienza-e-farmaci/articolo.php?articolo_id=112518,30.58333 114.26667
4084,Coronavirus Infection,20230330,https://lanetaneta.com/von-der-leyen-acusa-a-china-de-querer-cambiar-el-orden-mundial-para-imponer-su-dominio/,39.90750 116.39723
4085,Coronavirus Infection,20230330,"https://www.streetinsider.com/Globe+Newswire/authID+Reports+Financial+and+Operating+Results+for+the+Year+Ended+December+31,+2022/21444009.html",-25.74486 28.18783
4086,Coronavirus Infection,20230330,https://www.globenewswire.com/news-release/2023/03/30/2638222/0/en/Global-Inert-Gas-Generator-Systems-IGGS-Market-to-Reach-11-1-Billion-by-2030.html,55.75222 37.61556
4087,Coronavirus Infection,20230330,https://www.globenewswire.com/news-release/2023/03/30/2638219/0/en/authID-Reports-Financial-and-Operating-Results-for-the-Year-Ended-December-31-2022.html,-25.74486 28.18783
4088,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/rapporto-sul-mercato-globale-kvm-di-fascia-media-su-ip-2023-2029/,35.68950 139.69171
4089,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/prospettive-del-mercato-globale-del-demolitore-stradale-pesante-fino-al-2028/,33.19122 -101.37900
4090,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dati-statistici-globali-del-mercato-ospedali-e-centri-di-cure-ambulatoriali-struttura-dei-costi-analisi-della-domanda-e-dellofferta-entro-il-2029/,40.71612 14.94010
4091,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/stato-del-mercato-globale-controller-intelligente-per-sprinkler-tendenze-e-rapporto-sullimpatto-di-covid-19-2023-2028/,33.19122 -101.37900
4092,Coronavirus Infection,20230330,https://www.ondacero.es/noticias/sociedad/asi-funciona-vacuna-hipra-estas-son-sus-ventajas_202303306425ece91b5f5b0001274efd.html,-17.53430 177.67407
4093,Coronavirus Infection,20230330,https://elcomentario.ucol.mx/aptas-para-uso-recreativo-las-13-playas-de-colima-afirma-coespris/,-33.45694 -70.64827
4094,Coronavirus Infection,20230330,https://www.wallstreet-online.de/nachricht/16750254-aprea-therapeutics-reports-fourth-quarter-and-full-year-2022-financial-results-and-provides-update-on-business-operations,28.53834 -81.37924
4095,Coronavirus Infection,20230330,https://www.wallstreet-online.de/nachricht/16750176-arco-reports-fourth-quarter-and-full-year-2022-results,-15.77972 -47.92972
4096,Coronavirus Infection,20230330,https://www.wallstreet-online.de/nachricht/16750305-clever-leaves-reports-fourth-quarter-and-full-year-2022-results,4.60971 -74.08175
4097,Coronavirus Infection,20230330,https://www.notiulti.com/hipra-pedira-autorizar-su-vacuna-fuera-de-europa/,40.41650 -3.70256
4098,Coronavirus Infection,20230330,https://www.24plovdiv.bg/region/article/14118392,42.60000 23.03333
4099,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/CINEMARK-HOLDINGS-INC-49154/news/CINEMARK-HOLDINGS-INC-Regulation-FD-Disclosure-form-8-K-43386110/,38.89511 -77.03637
4100,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/CREDIT-ACCEPTANCE-CORPORA-16820/news/Credit-Acceptance-2022-Letter-to-Shareholders-43386155/,-12.19500 44.46472
4101,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/KITE-REALTY-GROUP-TRUST-17283958/news/Kite-Realty-Group-Trust-to-Report-First-Quarter-2023-Financial-Results-on-May-2-2023-43386175/,39.76838 -86.15804
4102,Coronavirus Infection,20230330,https://www.lagaceta.com.ar/nota/985547/mundo/espana-congreso-da-luz-verde-reforma-pensiones-pedro-sanchez.html,40.41650 -3.70256
4103,Coronavirus Infection,20230330,https://www.limiteinformativo.com/2023/03/30/hospitalizan-al-papa-francisco-por-infeccion-respiratoria/,23.13302 -82.38304
4104,Coronavirus Infection,20230330,https://www.crestonvalleyadvance.ca/news/can-it-get-any-worse-33-in-b-c-expect-theyll-face-even-more-financial-woes-in-2024/,34.00071 -81.03481
4105,Coronavirus Infection,20230330,https://www.streetinsider.com/Business+Wire/Arco+Reports+Fourth+Quarter+and+Full+Year+2022+Results/21443848.html,-15.77972 -47.92972
4106,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/Molekule+Reports+Fourth+Quarter+and+Full+Year+2022+Financial+Results/21443989.html,50.45466 30.52380
4107,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/IN8bio+Reports+Fourth+Quarter+and+Full-Year+2022+Financial+Results+and+Provides+Corporate+Update/21443985.html,40.71427 -74.00597
4108,Coronavirus Infection,20230330,https://www.streetinsider.com/Accesswire/Guanajuato+Silver+Closes+New+US$5M+Silver-Gold+Pre-Payment+Facility+With+OCIM/21443888.html,21.01858 -101.25910
4109,Coronavirus Infection,20230330,https://medicalxpress.com/news/2023-03-gun-injuries-surged-pandemic-cdc.html,44.97997 -93.26384
4110,Coronavirus Infection,20230330,https://www.wsoctv.com/news/national/a-mockery-disgrace/B3MRYRAWGXLJOT3MPDK6GDNF5A/,38.89511 -77.03637
4111,Coronavirus Infection,20230330,https://www.actionnewsjax.com/news/national/a-mockery-disgrace/B3MRYRAWGXLJOT3MPDK6GDNF5A/,38.89511 -77.03637
4112,Coronavirus Infection,20230330,https://www.finanznachrichten.de/nachrichten-2023-03/58705329-vicinity-motor-corp-reports-fourth-quarter-and-full-year-2022-financial-results-200.htm,38.89511 -77.03637
4113,Coronavirus Infection,20230330,https://www.finanznachrichten.de/nachrichten-2023-03/58705323-guanajuato-silver-company-ltd-guanajuato-silver-closes-new-us-dollar-5m-silver-gold-pre-payment-facility-with-ocim-200.htm,21.01858 -101.25910
4114,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/ricerca-di-mercato-cavi-di-strumentazione-della-centrale-nucleare-di-classe-1e-sul-volume-delle-vendite-portata-futura-progresso-tecnologico-durante-il-periodo-di-previsione-dal-2023-al-2029/,40.71612 14.94010
4115,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dati-statistici-globali-del-mercato-pos-intelligente-struttura-dei-costi-analisi-della-domanda-e-dellofferta-entro-il-2029/,36.08735 -81.92734
4116,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dimensioni-del-mercato-globale-oli-per-motori-diesel-analisi-della-crescita-attori-leader-quota-del-settore-e-previsioni-delle-tendenze-dei-prezzi-2028/,33.19122 -101.37900
4117,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/il-rapporto-sul-mercato-olio-di-mais-fornisce-analisi-di-fatti-e-cifre-vendite-del-settore-per-regioni-nel-periodo-2023-2029/,40.71612 14.94010
4118,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/quota-di-mercato-e-tendenze-globali-di-pasta-in-pvc-2023-2029/,35.68950 139.69171
4119,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/previsioni-di-mercato-losa-de-piedra-natural-2023-2027-prospettive-di-crescita-e-opportunita-di-investimento/,40.38897 -3.74569
4120,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/rapporto-di-ricerca-di-mercato-globale-supporto-per-piastrelle-in-schiuma-2023-dimensioni-crescita-opportunita-e-previsioni-del-settore-fino-al-2028/,33.19122 -101.37900
4121,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/rapporto-di-aggiornamento-sulle-dimensioni-del-mercato-mesitilene-sugli-ultimi-sviluppi-per-regione-previsto-fino-al-2026/,34.36925 107.14997
4122,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/quota-di-mercato-e-tendenze-globali-di-macchina-di-disinfezione-dellozono-ultravioletto-2023-2029/,39.90750 116.39723
4123,Coronavirus Infection,20230330,https://www.thestar.com/news/world/europe/2023/03/30/transcript-of-ap-interview-with-volodymyr-zelenskyy.html,50.45466 30.52380
4124,Coronavirus Infection,20230330,https://www.wallstreet-online.de/nachricht/16750128-vicinity-motor-corp-reports-fourth-quarter-and-full-year-2022-financial-results,38.89511 -77.03637
4125,Coronavirus Infection,20230330,https://cubanosporelmundo.com/2023/03/30/cubano-reclama-devolucion-pension/,22.50419 -83.51442
4126,Coronavirus Infection,20230330,https://novini247.com/tag/надграждат-ралито.html,40.71427 -74.00597
4127,Coronavirus Infection,20230330,https://novini247.com/tag/правим-защо.html,49.06651 18.92399
4128,Coronavirus Infection,20230330,https://www.ahoranoticiasandalucia.es/578-nuevos-contagios-por-coronavirus-en-andalucia-con-malaga-y-almeria-como-principales-focos/,36.72016 -4.42034
4129,Coronavirus Infection,20230330,https://www.eldiariodelapampa.com.ar/pais/14740/construccion--el-salario-real-tuvo-el-mayor-aumento-interanual-de-los-ultimos-20-meses,-28.46957 -65.78524
4130,Coronavirus Infection,20230330,https://www.wftv.com/news/national/a-mockery-disgrace/B3MRYRAWGXLJOT3MPDK6GDNF5A/,38.89511 -77.03637
4131,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/ARCO-PLATFORM-LIMITED-46336102/news/Arco-Reports-Fourth-Quarter-and-Full-Year-2022-Results-43386081/,-15.77972 -47.92972
4132,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/CLEVER-LEAVES-HOLDINGS-IN-116790633/news/Clever-Leaves-Reports-Fourth-Quarter-and-Full-Year-2022-Results-43386097/,4.60971 -74.08175
4133,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/APOLLO-ENDOSURGERY-INC-32657173/news/APOLLO-ENDOSURGERY-INC-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-43386074/,9.93333 -84.08333
4134,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/CREDIT-ACCEPTANCE-CORPORA-16820/news/CREDIT-ACCEPTANCE-CORP-Regulation-FD-Disclosure-Financial-Statements-and-Exhibits-form-8-K-43386073/,51.50853 -0.12574
4135,Coronavirus Infection,20230330,https://www.laregione.ch/svizzera/svizzera/1656677/peter-caso-crypto-marti-indiscrezioni,46.94809 7.44744
4136,Coronavirus Infection,20230330,https://www.diariodecuiaba.com.br/economia/sem-esforco-global-mais-eficiente-progresso-da-humanidade-vai-regredir-diz-banco-mundial/645946,55.75222 37.61556
4137,Coronavirus Infection,20230330,https://www.yomiuri.co.jp/local/kumamoto/news/20230330-OYTNT50034/,32.80589 130.69181
4138,Coronavirus Infection,20230330,https://www.globenewswire.com/news-release/2023/03/30/2638207/0/en/Global-Influenza-Diagnostics-Market-to-Reach-4-9-Billion-by-2030.html,55.75222 37.61556
4139,Coronavirus Infection,20230330,https://www.globenewswire.com/news-release/2023/03/30/2638202/0/en/Clever-Leaves-Reports-Fourth-Quarter-and-Full-Year-2022-Results.html,38.71667 -9.13333
4140,Coronavirus Infection,20230330,https://novini247.com/tag/2022-големите.html,26.22787 50.58565
4141,Coronavirus Infection,20230330,https://antennaunonotizie.it/cronaca/covid-19-il-modello-del-cts-siciliano-per-cure-domiciliari-fondamentale-il-medico-di-famiglia/,37.75000 14.25000
4142,Coronavirus Infection,20230330,https://www.abc.net.au/news/2023-03-31/everything-you-need-to-know-about-the-f1-australian-grand-prix/101895082,-37.81400 144.96332
4143,Coronavirus Infection,20230330,https://www.maitlandmercury.com.au/story/8141620/covid-deaths-in-the-hunter-pass-100-this-year/?cs=305,-32.92953 151.78010
4144,Coronavirus Infection,20230330,https://rua.gr/news/sobmn/54420-pensionery-otkazavshiesya-vaktsinirovatsya-progolosuyut-protiv-mitsotakisa.html,37.98376 23.72784
4145,Coronavirus Infection,20230330,https://www.mdedge.com/internalmedicine/article/262142/mixed-topics/excess-deaths-surging-why?token=hixrOXTfa%2FEEg%2FFYR6i%2BdUzMeEDtUsXU5hqJ9xGdrYqy%2Bb8apXgkSOU%2FZHknwI%2BZrVmJEAlMmiHq9uvYUcDEdqKCLocHqrY29h6jdqcPQv%2B5k1%2FQYxDv9mP514%2BFiGqhb5f9Ws7YRR1pvDvcwithNvhcQ7VD82UOYGrjRfCREMUJEIwK6jYX9S3FWBeY%2BXHUtmwcKHQdtwgM8zeCp9Fm2zsOtq3dcdEvhl7oHXSOlGwTJfe7pJIFznS69vfNe6GzqIOU1AHdFkhIs0rdsulY2W7jZbQyQXyXMcRabo2v5EqkspdqAu%2B2HoGmXwQ7o3leT9l92kw4pHTqxTNpBYHC6faAWgMcZ4%2FxRDO8pslanaM%3D,38.89511 -77.03637
4146,Coronavirus Infection,20230330,https://agenciabrasil.ebc.com.br/economia/noticia/2023-03/governo-central-tem-maior-deficit-para-meses-de-fevereiro-desde-1997,18.48333 -69.93333
4147,Coronavirus Infection,20230330,https://news.un.org/es/story/2022/09/1514121,9.02497 38.74689
4148,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/il-rapporto-sul-mercato-sostituzione-delle-articolazioni-fornisce-analisi-di-fatti-e-cifre-vendite-del-settore-per-regioni-nel-periodo-2023-2029/,40.71612 14.94010
4149,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dimensione-del-mercato-ventilatori-per-lestrazione-dei-fumi-quota-crescita-tabella-grafici-e-grafico-impatto-di-covid-19-sul-mercato-2023-2028/,33.19122 -101.37900
4150,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/previsioni-di-mercato-pasta-in-alluminio-di-metallizzazione-foto-2023-2029/,39.90750 116.39723
4151,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/mercato-copa-de-shaker-tendenze-e-innovazioni-che-modellano-lindustria-del-futuro-2023-2246/,40.38897 -3.74569
4152,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/dimensione-globale-del-mercato-potenza-delle-onde-e-delle-maree-crescita-opportunita-di-mercato-panoramica-2028/,40.64175 15.80794
4153,Coronavirus Infection,20230330,http://digitalesiciliana.com/2023/03/31/previsioni-di-mercato-software-di-mischia-2023-2029/,39.90750 116.39723
4154,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/Clever+Leaves+Reports+Fourth+Quarter+and+Full+Year+2022+Results/21443854.html,4.60971 -74.08175
4155,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/ATA+Creativity+Global+Reports+2022+Fourth+Quarter+and+Year-end+Financial+Results/21443747.html,51.50853 -0.12574
4156,Coronavirus Infection,20230330,https://www.streetinsider.com/PRNewswire/Spark+Networks+Reports+Fourth+Quarter+and+Full+Year+2022+Results/21443740.html,45.41117 -75.69812
4157,Coronavirus Infection,20230330,https://www.streetinsider.com/PRNewswire/AcelRx+Pharmaceuticals+Reports+Full+Year+and+Fourth+Quarter+2022+Financial+Results+and+Provides+Corporate+Update/21443734.html,36.82358 -4.70575
4158,Coronavirus Infection,20230330,https://www.streetinsider.com/PRNewswire/ThermoGenesis+Holdings+Announces+Year+End+2022+Financial+Results+and+Provides+Corporate+Update/21443733.html,45.41117 -75.69812
4159,Coronavirus Infection,20230330,https://www.streetinsider.com/PRNewswire/Inpixon+Reports+2022+Financial+Results+and+Provides+Business+Update/21443727.html,38.89511 -77.03637
4160,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/Icosavax+Reports+Fourth+Quarter+and+Full+Year+2022+Financial+Results+and+Provides+Corporate+Update/21443720.html,47.60621 -122.33207
4161,Coronavirus Infection,20230330,https://eldia.com.do/lidom-anuncia-temporada-de-50-partidos-y-sin-play-in/,18.47186 -69.89232
4162,Coronavirus Infection,20230330,https://www.24-horas.mx/2023/03/30/leona-vicario-una-importante-figura-del-periodismo-en-la-independencia/,18.87716 -99.12237
4163,Coronavirus Infection,20230330,https://mondovisione.com/media-and-resources/news/fixed-income-and-options-the-other-market-structures-remarks-at-the-fixed-inco/,38.89511 -77.03637
4164,Coronavirus Infection,20230330,http://www.tio.ch/dal-mondo/attualita/1656619/arcturus-india-casi-numero-variante,28.63576 77.22445
4165,Coronavirus Infection,20230330,https://www.streetinsider.com/Globe+Newswire/Aprea+Therapeutics+Reports+Fourth+Quarter+and+Full+Year+2022+Financial+Results+and+Provides+Update+on+Business+Operations/21443696.html,28.53834 -81.37924
4166,Coronavirus Infection,20230330,https://www.asianage.com/opinion/columnists/300323/patralekha-chatterjee-right-to-health-in-india-raj-law-to-be-test-case.html,26.91962 75.78781
4167,Coronavirus Infection,20230330,https://www.cbc.ca/news/canada/prince-edward-island/pei-maple-virtual-care-public-health-care-1.6796132?cmp=rss,45.41117 -75.69812
4168,Coronavirus Infection,20230330,https://www.elwatannews.com/news/details/6500800,55.75222 37.61556
4169,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/DARE-BIOSCIENCE-INC-37186593/news/DARE-BIOSCIENCE-INC-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-OP-43386041/,38.89511 -77.03637
4170,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/Y-MABS-THERAPEUTICS-INC-46288936/news/Y-MABS-THERAPEUTICS-INC-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-43386039/,38.89511 -77.03637
4171,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/ATA-CREATIVITY-GLOBAL-870433/news/ATA-Creativity-Global-Reports-2022-Fourth-Quarter-and-Year-end-Financial-Results-43386031/,51.50853 -0.12574
4172,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/ICOSAVAX-INC-125228678/news/Icosavax-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results-and-Provides-Corporate-Update-43386030/,38.89511 -77.03637
4173,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/LISATA-THERAPEUTICS-INC-30403115/news/Lisata-Therapeutics-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results-and-Provides-Busines-43385988/,22.27722 114.22519
4174,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/EXPRESS-INC-6200178/news/Express-Inc-Responds-to-Notice-of-Non-Compliance-With-NYSE-Minimum-Share-Price-Continued-Listing-S-43386022/,55.75222 37.61556
4175,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/SAVARA-INC-34728472/news/Savara-Reports-Fourth-Quarter-Year-End-2022-Financial-Results-and-Provides-Business-Update-43386019/,55.67594 12.56553
4176,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/ACELRX-PHARMACEUTICALS-I-7314079/news/AcelRx-Pharmaceuticals-Reports-Full-Year-and-Fourth-Quarter-2022-Financial-Results-and-Provides-Corp-43386002/,36.82358 -4.70575
4177,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/INPIXON-46980239/news/Inpixon-Reports-2022-Financial-Results-and-Provides-Business-Update-43386001/,38.89511 -77.03637
4178,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/THERMOGENESIS-HOLDINGS-I-26498857/news/ThermoGenesis-Holdings-Announces-Year-End-2022-Financial-Results-and-Provides-Corporate-Update-43386000/,45.41117 -75.69812
4179,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/SPARK-NETWORKS-SE-40601547/news/Spark-Networks-Reports-Fourth-Quarter-and-Full-Year-2022-Results-43385998/,45.41117 -75.69812
4180,Coronavirus Infection,20230330,https://www.prnewswire.com/news-releases/pioneer-power-delivers-quarterly-revenue-of-9-5-million-up-172-year-over-year-and-52-sequentially-driven-by-demand-for-e-bloc-solution-301786333.html,22.27722 114.22519
4181,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/BRAZE-INC-129457816/news/Braze-Reports-Fiscal-Year-and-Fourth-Quarter-2023-Results-43386057/,-35.28346 149.12807
4182,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/PIONEER-POWER-SOLUTIONS-14321829/news/Pioneer-Power-Delivers-Quarterly-Revenue-of-9-5-Million-Up-172-Year-over-Year-and-52-Sequentiall-43386028/,22.27722 114.22519
4183,Coronavirus Infection,20230330,https://www.marketscreener.com/quote/stock/PROSOMNUS-INC-147859919/news/ProSomnus-Reports-Fourth-Quarter-and-Fiscal-Year-2022-Financial-Results-43386026/,38.89511 -77.03637
4184,Coronavirus Infection,20230330,https://noticiasambientales.com/medio-ambiente/video-por-el-frio-extremo-en-rio-grande-se-congelo-el-mar-y-hasta-los-autos/,18.38023 -65.83127
4185,Coronavirus Infection,20230330,https://www.thiesinfo.com/malgre-les-critiques-idrissa-seck-estime-que-son-choix-a-permis-dassurer-la-paix-la-securite-et-la-stabilite-du-pays/,40.71427 -74.00597
4186,Coronavirus Infection,20230330,https://www.portstephensexaminer.com.au/story/8141620/covid-deaths-in-the-hunter-pass-100-this-year/?cs=305,-32.92953 151.78010
4187,Coronavirus Infection,20230330,https://www.shimotsuke.co.jp/articles/-/720412?top,36.38333 139.73333
4188,Coronavirus Infection,20230330,https://novini247.com/tag/край-ежедневните.html,42.15000 24.75000
4189,Coronavirus Infection,20230330,https://www.przetargi.egospodarka.pl/20015865601_Przebudowa-drogi-nr-186034N-w-miejscowosci-Niechlonin_2023_2.html,53.23710 20.01490
4190,Coronavirus Infection,20230330,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2023/03/30/professor-faixa-bolsonaro.htm,-16.64944 -49.48889
4191,Coronavirus Infection,20230330,https://www.spokesman.com/stories/2021/oct/21/commentary-even-if-nick-rolovichs-lawsuit-is-succe/,38.89511 -77.03637
4192,Coronavirus Infection,20230330,https://www.spokesman.com/stories/2022/apr/13/covid-vaccines-will-not-be-required-for-school-ent/,38.89511 -77.03637
4193,Coronavirus Infection,20230330,https://www.spokesman.com/stories/2023/mar/30/an-eagle-scout-who-never-needed-a-merit-badge-play/,39.65526 -106.82865
